zooID	i	latit	longit	type	scinam	Nestbuilding 	Courtshipfeeding 	Incubation	FeedingOffspring 	Precocilaity 	family	order_	genus	brange_area	clutch_size	generation_length	territoriality	social_bond	migr_dist	lab_method	ep_offspring	wp_offspring	ep_broods	wp_broods	X	Y	rel_latitude	rel_distance	Realm	seasonality	n_epy	n_epb	prop_epb	prop_epo
8	575	51.272	-0.609	1	sturnus_vulgaris	0	0.0  	23.5  	50.0  	0  	sturnidae	passeriformes	sturnus	1.70541E+13	4	4.6	0	1	2580.36	1	2	39	1	9	-48111.85255	6197435.19	0.300882049	0.17982018	Palearctic	0.868786991	41	10	0.1	0.048780488
2	576	-41.129	174.873	1	sturnus_vulgaris	NA	NA	NA	NA	NA	sturnidae	passeriformes	sturnus	NA	NA	NA	NA	NA	NA	1	12	86	10	16	14751670.13	-5135704.416	-0.157224893	1	Australian	0.595333219	98	26	0.384615385	0.12244898
8	577	52.404	-0.244	1	sturnus_vulgaris	NA	NA	NA	NA	NA	sturnidae	passeriformes	sturnus	NA	NA	NA	NA	NA	NA	1	13	164	11	27	-19112.48964	6307612.92	0.348420638	0.204795205	Palearctic	1.111233354	177	38	0.289473684	0.073446328
8	578	46.517	6.581	1	sturnus_vulgaris	NA	NA	NA	NA	NA	sturnidae	passeriformes	sturnus	NA	NA	NA	NA	NA	NA	1	33	163	21	27	537402.429	5715535.771	0.092956015	0.692307692	Palearctic	1.035772562	196	48	0.4375	0.168367347
8	579	51.217	4.667	1	sturnus_vulgaris	NA	NA	NA	NA	NA	sturnidae	passeriformes	sturnus	NA	NA	NA	NA	NA	NA	0	6	56	4	10	368850.0305	6192035.674	0.29855231	0.148851149	Palearctic	0.892317414	62	14	0.285714286	0.096774194
8	580	55.735	13.467	1	sturnus_vulgaris	NA	NA	NA	NA	NA	sturnidae	passeriformes	sturnus	NA	NA	NA	NA	NA	NA	0	8	84	7	15	1027088.25	6620844.259	0.483571144	0.131868132	Palearctic	1.24090755	92	22	0.318181818	0.086956522
5	581	-25.871	-48.748	1	stymphalornis_acutirostris	NA	NA	NA	NA	NA	thamnophilidae	passeriformes	stymphalornis	804865925.1	2	4.8	2	2	24.8725	1	4	26	4	10	-4396526.561	-3340079.684	-0.624211477	0.48272458	Neotropical	0.356002331	30	14	0.285714286	0.133333333
5	582	-17.964	-38.704	1	sula_dactylatra	NA	NA	NA	NA	NA	sulidae	suliformes	sula	1.21486E+11	2	16.3	0	1	3008.38	0	0	6	0	6	-3567185.498	-2344603.266	0.057208532	1	Neotropical	0.179021165	6	6	0	0
5	583	-1.369	-89.745	1	sula_granti	NA	NA	NA	NA	NA	sulidae	suliformes	sula	10397381419	2	10	0	2	688.344	0	0	32	0	21	-8435670.179	-180452.2422	-0.07643389	0.163490471	Neotropical	0.756917655	32	21	0	0
4	584	21.848	-105.885	1	sula_nebouxii	NA	NA	NA	NA	NA	sulidae	suliformes	sula	18698999438	2	8.5	0	2	713.623	1	52	758	41	357	-9665587.301	2837803.242	1.533321868	1	Nearctic	0.176302552	810	398	0.103015075	0.064197531
5	585	0.333	-89.958	1	sula_sula	NA	NA	NA	NA	NA	sulidae	suliformes	sula	98414662946	1	13	0	1	2878.79	0	0	14	0	14	-8456596.27	43896.15254	-0.976194199	1	Neotropical	0.639973998	14	14	0	0
9	586	17.6	-88.7	1	tachycineta_albilinea	NA	NA	NA	NA	NA	hirundinidae	passeriformes	tachycineta	7.59276E+11	4	4.1	0	2	369.897	1	8	95	4	18	-8181656.966	2298019.089	-0.048511744	0.747035573	Panamanian	0.231968209	103	22	0.181818182	0.077669903
9	587	9.17	-79.85	1	tachycineta_albilinea	NA	NA	NA	NA	NA	hirundinidae	passeriformes	tachycineta	NA	NA	NA	NA	NA	NA	1	15	82	8	23	-7468127.918	1205688.799	-0.817998357	0.014822134	Panamanian	0.096747063	97	31	0.258064516	0.154639175
4	588	43.293	-79.83	1	tachycineta_bicolor	0.0  	0.0  	0.0  	47.6  	0  	hirundinidae	passeriformes	tachycineta	1.17041E+13	5	4	0	1	2559.58	1	122	140	49	11	-6650915.688	5372592.706	-0.322452434	0.02917505	Nearctic	1.091162443	262	60	0.816666667	0.465648855
4	589	44.7	-76.2	1	tachycineta_bicolor	NA	NA	NA	NA	NA	hirundinidae	passeriformes	tachycineta	NA	NA	NA	NA	NA	NA	0	76	35	21	4	-6294613.047	5523775.393	-0.234817419	0.139839034	Nearctic	1.196040392	111	25	0.84	0.684684685
4	590	44.567	-76.324	1	tachycineta_bicolor	NA	NA	NA	NA	NA	hirundinidae	passeriformes	tachycineta	NA	NA	NA	NA	NA	NA	0	123	151	36	18	-6310031.593	5509583.286	-0.243044059	0.113682093	Nearctic	1.196040392	274	54	0.666666667	0.448905109
4	591	53	-123	1	tachycineta_bicolor	NA	NA	NA	NA	NA	hirundinidae	passeriformes	tachycineta	NA	NA	NA	NA	NA	NA	1	76	140	51	11	-9590348.706	6364879.098	0.252739307	0.810865191	Nearctic	1.281038284	216	62	0.822580645	0.351851852
4	592	44.582	-66.756	1	tachycineta_bicolor	NA	NA	NA	NA	NA	hirundinidae	passeriformes	tachycineta	NA	NA	NA	NA	NA	NA	1	37	30	11	2	-5518494.267	5511184.944	-0.242115637	0.042253521	Nearctic	1.047867537	67	13	0.846153846	0.552238806
4	593	44.567	-76.324	1	tachycineta_bicolor	NA	NA	NA	NA	NA	hirundinidae	passeriformes	tachycineta	NA	NA	NA	NA	NA	NA	1	635	815	173	42	-6310031.593	5509583.286	-0.243044059	0.113682093	Nearctic	1.196040392	1450	215	0.804651163	0.437931034
4	594	43.383	-88.017	1	tachycineta_bicolor	NA	NA	NA	NA	NA	hirundinidae	passeriformes	tachycineta	NA	NA	NA	NA	NA	NA	1	238	249	98	20	-7329082.656	5382331.604	-0.316807155	0.063380282	Nearctic	1.114391088	487	118	0.830508475	0.488706366
4	595	42.45	-76.37	1	tachycineta_bicolor	NA	NA	NA	NA	NA	hirundinidae	passeriformes	tachycineta	NA	NA	NA	NA	NA	NA	1	62	68	18	8	-6394168.893	5280927.388	-0.37558743	0.360160966	Nearctic	1.103465676	130	26	0.692307692	0.476923077
4	596	45.638	-72.06	1	tachycineta_bicolor	NA	NA	NA	NA	NA	hirundinidae	passeriformes	tachycineta	NA	NA	NA	NA	NA	NA	1	1311	1364	493	94	-5917744.632	5623268.738	-0.177144805	0.256539235	Nearctic	1.205255032	2675	587	0.839863714	0.490093458
5	597	-35.567	-58.017	1	tachycineta_leucorrhoa	NA	NA	NA	NA	NA	hirundinidae	passeriformes	tachycineta	5.04713E+12	6	4.1	0	2	1094.2	1	193	149	60	18	-5035343.307	-4504570.554	0.776988086	0.136820926	Neotropical	0.626288295	342	78	0.769230769	0.564327485
5	598	-36.417	-56.942	1	tachycineta_leucorrhoa	NA	NA	NA	NA	NA	hirundinidae	passeriformes	tachycineta	NA	NA	NA	NA	NA	NA	1	18	33	8	5	-4922164.996	-4602961.493	0.832577967	0.006036217	Neotropical	0.634501636	51	13	0.615384615	0.352941176
5	599	-54.733	-68.2	1	tachycineta_meyeni	NA	NA	NA	NA	NA	hirundinidae	passeriformes	tachycineta	1.01196E+12	4	4.1	0	1	1145.2	1	15	218	10	67	-5244663.869	-6528395.239	0.932298933	0.157575758	Neotropical	0.965773344	233	77	0.12987013	0.064377682
4	600	44.55	-123.336	1	tachycineta_thalassina	NA	NA	NA	NA	NA	hirundinidae	passeriformes	tachycineta	6.10693E+12	5	4.3	0	1	1580.11	1	21	14	6	2	-10197781.91	5507767.753	0.21566396	0.192577733	Nearctic	0.903288364	35	8	0.75	0.6
4	601	37.967	-119.123	1	tachycineta_thalassina	NA	NA	NA	NA	NA	hirundinidae	passeriformes	tachycineta	NA	NA	NA	NA	NA	NA	1	44	34	18	9	-10218831	4780636.434	-0.067592452	0.717151454	Nearctic	0.914592028	78	27	0.666666667	0.564102564
2	602	-36.15	145.433	1	taeniopygia_castanotis	NA	NA	NA	NA	NA	estrildidae	passeriformes	taeniopygia	6.29993E+12	5	3	0	2	2500	0	2	80	2	23	12587557.35	-4572126.772	0.869184405	0.268537074	Australian	0.483718932	82	25	0.08	0.024390244
2	603	-31.083	142.7	1	taeniopygia_castanotis	NA	NA	NA	NA	NA	estrildidae	passeriformes	taeniopygia	NA	NA	NA	NA	NA	NA	1	5	311	4	76	12628337.19	-3975098.683	0.450437698	0.744488978	Australian	0.271533817	316	80	0.05	0.015822785
2	604	-40.377	144.655	1	thalassarche_cauta	NA	NA	NA	NA	NA	diomedeidae	procellariiformes	thalassarche	13408969931	1	23.1	0	2	1302.92	1	2	27	2	27	12253194.5	-5052194.988	0.732653732	1	Australian	0.460186005	29	29	0.068965517	0.068965517
5	605	-54.007	-38.048	1	thalassarche_chrysostoma	NA	NA	NA	NA	NA	diomedeidae	procellariiformes	thalassarche	17928866293	1	30	0	2	2145.11	1	6	84	6	84	-2943141.215	-6460444.408	0.221008896	0.955401388	Neotropical	0.732933223	90	90	0.066666667	0.066666667
5	606	-54.007	-38.048	1	thalassarche_melanophrys	NA	NA	NA	NA	NA	diomedeidae	procellariiformes	thalassarche	46607781181	1	21.5	0	2	2428.2	1	5	85	5	85	-2943141.215	-6460444.408	0.590439403	0.632218845	Neotropical	0.732933223	90	90	0.055555556	0.055555556
6	607	-71.883	5.167	1	thalassoica_antarctica	NA	NA	NA	NA	NA	procellariidae	procellariiformes	thalassoica	1.19608E+11	1	15	0	2	1788.31	0	3	38	3	38	332687.5527	-7860711.57	0.631103295	1	Oceania	0.777426213	41	41	0.073170732	0.073170732
9	608	9.074	-79.659	1	thamnophilus_atrinucha	NA	NA	NA	NA	NA	thamnophilidae	passeriformes	thamnophilus	5.8726E+11	2	4.9	2	2	275.174	1	3	86	2	48	-7451060.177	1193130.64	0.594706994	0.136094675	Panamanian	0.096747063	89	50	0.04	0.033707865
9	609	9.117	-79.7	1	thryothorus_leucotis	NA	NA	NA	NA	NA	troglodytidae	passeriformes	thryothorus	8.76515E+12	2	3.9	2	2	740.688	1	2	51	1	30	-7454539.544	1198755.9	-0.22963882	0.001994018	Panamanian	0.096747063	53	31	0.032258065	0.037735849
4	610	34.817	-87.633	1	thryothorus_ludovicianus	NA	NA	NA	NA	NA	troglodytidae	passeriformes	thryothorus	3.04651E+12	5	3.8	2	2	481.79	0	0	84	0	23	-7632132.221	4417210.606	0.149259651	0.958752515	Nearctic	0.817731023	84	23	0	0
9	611	10.667	-85.556	1	thryothorus_pleurostictus	NA	NA	NA	NA	NA	troglodytidae	passeriformes	thryothorus	1.86536E+11	4	3.9	2	2	189.31	1	7	149	5	45	-7987299.013	1401239.057	-0.76509447	0.305443548	Panamanian	0.3487598	156	50	0.1	0.044871795
9	612	10.667	-85.5	1	thryothorus_rufalbus	NA	NA	NA	NA	NA	troglodytidae	passeriformes	thryothorus	8.26842E+11	3	3.9	2	2	289.86	1	3	155	3	48	-7982070.99	1401239.057	0.182594273	0.198189135	Panamanian	0.3487598	158	51	0.058823529	0.018987342
1	613	-22.533	16.967	1	tockus_monteiri	NA	NA	NA	NA	NA	bucerotidae	bucerotiformes	tockus	4.01599E+11	5	9.7	2	2	169.642	0	0	135	0	38	1545870.507	-2923987.237	0.643058343	0.860606061	Afrotropical	0.790913939	135	38	0	0
2	614	-42.652	148.064	0	gallinula_mortierii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	28	0	6	12382302.07	-5302964.919	0.437485359	0.329659319	Australian	0.525252461	28	6	0	0
4	615	40.665	-88.89	1	troglodytes_aedon	0		0.0  	55.3  	0  	troglodytidae	passeriformes	troglodytes	2.57583E+13	6	3.6	2	2	3068.7	1	290	1482	126	235	-7517703.888	5084248.025	2.359547045	0.373869347	Nearctic	1.560650349	1772	361	0.349030471	0.163656885
9	616	10.4	-84	1	troglodytes_aedon	NA	NA	NA	NA	NA	troglodytidae	passeriformes	troglodytes	NA	NA	NA	NA	NA	NA	1	22	148	12	43	-7844730.051	1366401.487	1.292329574	0.135678392	Panamanian	0.152259558	170	55	0.218181818	0.129411765
9	617	10.3	-84.8	1	troglodytes_aedon	NA	NA	NA	NA	NA	troglodytidae	passeriformes	troglodytes	NA	NA	NA	NA	NA	NA	1	12	45	6	15	-7920443.14	1353349.055	1.288582839	0.101507538	Panamanian	0.096530706	57	21	0.285714286	0.210526316
4	618	37.6	-118.8	1	troglodytes_aedon	NA	NA	NA	NA	NA	troglodytidae	passeriformes	troglodytes	NA	NA	NA	NA	NA	NA	1	29	66	10	6	-10209923.03	4738775.379	2.260378227	0.209045226	Nearctic	0.7668612	95	16	0.625	0.305263158
4	619	34.1	-117.7	1	troglodytes_aedon	NA	NA	NA	NA	NA	troglodytidae	passeriformes	troglodytes	NA	NA	NA	NA	NA	NA	1	5	78	2	13	-10283906.59	4333228.856	2.143965049	0.15879397	Nearctic	0.526383579	83	15	0.133333333	0.060240964
4	620	43.383	-88.017	1	troglodytes_aedon	NA	NA	NA	NA	NA	troglodytidae	passeriformes	troglodytes	NA	NA	NA	NA	NA	NA	1	60	578	30	82	-7329082.656	5382331.604	2.445112708	0.038190955	Nearctic	1.114391088	638	112	0.267857143	0.094043887
4	621	42.517	-76.467	1	troglodytes_aedon	NA	NA	NA	NA	NA	troglodytidae	passeriformes	troglodytes	NA	NA	NA	NA	NA	NA	1	210	1024	112	151	-6399805.018	5288241.905	2.418104016	0.206030151	Nearctic	1.092976928	1234	263	0.425855513	0.170178282
4	622	44.68	-106.993	1	troglodytes_aedon	NA	NA	NA	NA	NA	troglodytidae	passeriformes	troglodytes	NA	NA	NA	NA	NA	NA	1	58	226	21	25	-8839406.451	5521642.576	2.485102283	0.761809045	Nearctic	1.104819298	284	46	0.456521739	0.204225352
4	623	44.667	-105.933	1	troglodytes_aedon	NA	NA	NA	NA	NA	troglodytidae	passeriformes	troglodytes	NA	NA	NA	NA	NA	NA	1	NA	NA	29	50	-8752535.507	5520255.991	2.48470426	0.783919598	Nearctic	1.283122659	NA	79	0.367088608	NA
5	624	-36.603	-56.724	1	troglodytes_aedon	NA	NA	NA	NA	NA	troglodytidae	passeriformes	troglodytes	NA	NA	NA	NA	NA	NA	1	26	140	13	27	-4898925.018	-4624402.681	2.227547249	0.018090452	Neotropical	0.649441361	166	40	0.325	0.156626506
4	625	40.667	-88.883	1	troglodytes_aedon	NA	NA	NA	NA	NA	troglodytidae	passeriformes	troglodytes	NA	NA	NA	NA	NA	NA	1	287	1478	134	226	-7517029.351	5084470.31	2.359610852	0.373869347	Nearctic	1.560650349	1765	360	0.372222222	0.162606232
4	626	40.559	-89.301	1	troglodytes_aedon	NA	NA	NA	NA	NA	troglodytidae	passeriformes	troglodytes	NA	NA	NA	NA	NA	NA	0	66	724	39	107	-7556851.981	5072460.878	2.356163514	0.416080402	Nearctic	1.360378623	790	146	0.267123288	0.083544304
8	627	53.133	6.583	1	troglodytes_troglodytes	NA	NA	NA	NA	NA	troglodytidae	passeriformes	troglodytes	1.57596E+13	6	3.5	1	1	1591.35	1	25	128	11	18	512746.6528	6377587.264	0.455266134	0.198789102	Palearctic	1.012516975	153	29	0.379310345	0.163398693
1	628	-26.967	21.817	0	turdoides_bicolor	NA	NA	NA	NA	NA	timaliidae	passeriformes	turdoides	1.13759E+12	3	8.8	2	2	283.07	1	0	145	0	67	1960444.125	-3475187.33	0.659603064	0.077464789	Afrotropical	0.722068608	145	67	0	0
10	629	30.768	35.279	0	turdoides_squamiceps	NA	NA	NA	NA	NA	timaliidae	passeriformes	turdoides	1.27908E+12	4	8.8	2	2	365.541	0	0	186	0	44	3125960.671	3937283.912	0.866509692	0.507462687	Saharo-Arabian	0.269791573	186	44	0	0
5	630	-24.067	-47.967	1	turdus_albicollis	NA	NA	NA	NA	NA	turdidae	passeriformes	turdus	8.58532E+12	2	5.3	1	2	774.041	1	8	14	4	7	-4350736.149	-3116031.605	0.40578374	0.274626866	Neotropical	0.337509066	22	11	0.363636364	0.363636364
9	631	9.118	-79.698	1	turdus_grayi	0.0  	0.0  	0.0  	0	0  	turdidae	passeriformes	turdus	1.13149E+12	3	6.5	1	2	345.137	0	14	23	10	9	-7454344.189	1198886.716	-0.572048529	0.017085427	Panamanian	0.096747063	37	19	0.526315789	0.378378378
8	632	51.733	-1.267	1	turdus_merula	0.0  	0.0  	0.0  	51.0  	0  	turdidae	passeriformes	turdus	1.05652E+13	4	5.4	1	2	1831.54	0	2	12	2	5	-99750.56402	6242525.014	0.267505252	0.502964427	Palearctic	1.000901222	14	7	0.285714286	0.142857143
8	633	50.062	19.916	1	turdus_merula	NA	NA	NA	NA	NA	turdidae	passeriformes	turdus	NA	NA	NA	NA	NA	NA	1	55	252	26	44	1587359.235	6077673.275	0.190595303	0.891304348	Palearctic	1.089737177	307	70	0.371428571	0.179153094
4	634	40.033	-88.167	1	turdus_migratorius	0.0  	0.0  	0.0  	0	0  	turdidae	passeriformes	turdus	1.64415E+13	3	5.3	1	1	1704.5	1	90	97	46	18	-7482222.836	5013795.595	0.029107403	0.564435564	Nearctic	1.497196674	187	64	0.71875	0.481283422
8	635	63.736	11.333	1	turdus_pilaris	NA	NA	NA	NA	NA	turdidae	passeriformes	turdus	1.51935E+13	5	5.2	1	1	2129.58	1	34	89	13	15	802108.9178	7298674.602	0.615167342	0.007042254	Palearctic	1.385981679	123	28	0.464285714	0.276422764
4	636	34.662	-98.563	1	tyrannus_forficatus	NA	NA	NA	NA	NA	tyrannidae	passeriformes	tyrannus	1.45037E+12	5	4.2	1	2	1652.37	1	150	104	47	19	-8590103.215	4399093.746	0.308218741	0.95	Nearctic	0.745654404	254	66	0.712121212	0.590551181
4	637	34.748	-98.677	1	tyrannus_forficatus	NA	NA	NA	NA	NA	tyrannidae	passeriformes	tyrannus	NA	NA	NA	NA	NA	NA	1	172	124	55	19	-8596678.307	4409148.301	0.318500527	0.937	Nearctic	0.745654404	296	74	0.743243243	0.581081081
4	638	43	-119	1	tyrannus_tyrannus	0.0  	0.0  	0.0  	50.0  	0  	tyrannidae	passeriformes	tyrannus	9.11877E+12	3	4.2	1	2	5679.96	1	54	78	26	19	-9931484.71	5340823.467	0.009420877	0.149298597	Nearctic	1.081160545	132	45	0.577777778	0.409090909
4	639	42.094	-75.082	1	tyrannus_tyrannus	NA	NA	NA	NA	NA	tyrannidae	passeriformes	tyrannus	NA	NA	NA	NA	NA	NA	0	27	37	12	8	-6299230.986	5241978.75	-0.037767444	0.409819639	Nearctic	1.131417394	64	20	0.6	0.421875
8	640	46.817	6.933	1	tyto_alba	NA	NA	NA	NA	NA	tytonidae	strigiformes	tyto	6.34187E+13	7	6.2	1	2	3253.04	1	27	1465	10	609	565037.4781	5746807.705	2.621238293	0.05923001	Palearctic	0.974155605	1492	619	0.016155089	0.018096515
8	641	46.333	7.667	1	upupa_epops	NA	NA	NA	NA	NA	upupidae	bucerotiformes	upupa	4.70028E+13	5	6	1	1	3571	1	12	242	7	34	626833.2216	5696300.289	1.890676916	0.030969031	Palearctic	1.065647244	254	41	0.170731707	0.047244094
11	642	24.5	118.417	1	upupa_epops	NA	NA	NA	NA	NA	upupidae	bucerotiformes	upupa	NA	NA	NA	NA	NA	NA	1	1	57	1	19	10726537.37	3169990.423	1.168788676	0.003996004	Sino-Japanese	0.637510121	58	20	0.05	0.017241379
8	643	37.141	-3.418	1	upupa_epops	NA	NA	NA	NA	NA	upupidae	bucerotiformes	upupa	NA	NA	NA	NA	NA	NA	0	9	117	5	31	-294419.2205	4686237.762	1.602053469	0.138861139	Palearctic	0.635165691	126	36	0.138888889	0.071428571
8	644	51.741	-5.288	1	uria_aalge	NA	NA	NA	NA	NA	alcidae	charadriiformes	uria	69962520303	1	15.1	0	2	1253.52	0	6	71	6	71	-416297.7502	6243304.823	-0.023628133	0.937125749	Palearctic	0.810889363	77	77	0.077922078	0.077922078
4	645	47.187	-52.813	1	uria_aalge	NA	NA	NA	NA	NA	alcidae	charadriiformes	uria	NA	NA	NA	NA	NA	NA	1	3	27	3	27	-4293747.847	5785221.142	-0.264721777	0.665668663	Nearctic	1.08144176	30	30	0.1	0.1
8	646	62.606	-83.063	1	uria_lomvia	NA	NA	NA	NA	NA	alcidae	charadriiformes	uria	5.61591E+11	1	14	0	2	1456.78	1	2	25	2	25	-5947167.534	7209900.71	0.150036995	0.824055666	Palearctic	1.882849097	27	27	0.074074074	0.074074074
4	647	44.567	-76.324	1	vermivora_chrysoptera	NA	NA	NA	NA	NA	parulidae	passeriformes	vermivora	9.46623E+11	5	3.8	1	1	3179.82	1	99	203	43	28	-6310031.593	5509583.286	0.368181602	0.344	Nearctic	1.196040392	302	71	0.605633803	0.32781457
4	648	32.982	-116.687	1	vireo_bellii	NA	NA	NA	NA	NA	vireonidae	passeriformes	vireo	2.64304E+12	3	4.1	1	1	1064.68	0	NA	NA	0	12	-10245319.67	4201394.956	-0.05821959	0.180541625	Nearctic	0.543520272	NA	12	0	NA
4	649	31.392	-97.728	1	vireo_griseus	NA	NA	NA	NA	NA	vireonidae	passeriformes	vireo	3.04132E+12	4	4.1	2	1	869.125	1	2	100	NA	NA	-8637746.77	4012117.86	0.031845711	0.546184739	Nearctic	0.599510431	102	NA	NA	0.019607843
4	650	41	-79	1	vireo_olivaceus	0	0	0.0  	0	0  	vireonidae	passeriformes	vireo	2.30571E+13	3	4.2	1	1	52.294	0	11	8	4	3	-6668939.27	5121421.653	1.590793732	0.27744511	Nearctic	1.067133784	19	7	0.571428571	0.578947368
4	651	41	-79	1	vireo_solitarius	24.3  	0	49.1  	51.6  	0  	vireonidae	passeriformes	vireo	3.31672E+12	4	4.2	1	1	35.2983	0	1	36	1	15	-6668939.27	5121421.653	-0.483520284	0.523476523	Nearctic	1.067133784	37	16	0.0625	0.027027027
5	652	-15.95	-47.933	1	volatinia_jacarina	NA	NA	NA	NA	NA	emberizidae	passeriformes	volatinia	1.53388E+13	2	3.8	0	1	1028.46	1	7	13	7	4	-4436458.748	-2086157.493	-0.052462547	0.851593625	Neotropical	0.39993152	20	11	0.636363636	0.35
5	653	-15.933	-47.933	1	volatinia_jacarina	NA	NA	NA	NA	NA	emberizidae	passeriformes	volatinia	NA	NA	NA	NA	NA	NA	1	44	165	29	66	-4436606.944	-2083968.971	-0.053456578	0.851593625	Neotropical	0.39993152	209	95	0.305263158	0.210526316
4	654	41	-79	1	wilsonia_citrina	0.0  	0.0  	0.0  	50.0  	0  	parulidae	passeriformes	wilsonia	2.01059E+12	4	3.9	2	1	1627.98	0	95	261	42	77	-6668939.27	5121421.653	0.682878584	0.519920319	Nearctic	1.067133784	356	119	0.352941176	0.266853933
4	655	41	-79	1	wilsonia_citrina	NA	NA	NA	NA	NA	parulidae	passeriformes	wilsonia	NA	NA	NA	NA	NA	NA	1	40	64	18	23	-6668939.27	5121421.653	0.682878584	0.519920319	Nearctic	1.067133784	104	41	0.43902439	0.384615385
4	656	41.776	-79.929	1	wilsonia_citrina	NA	NA	NA	NA	NA	parulidae	passeriformes	wilsonia	NA	NA	NA	NA	NA	NA	1	17	33	8	6	-6718054.564	5207069.602	0.781834713	0.199203187	Nearctic	1.084836483	50	14	0.571428571	0.34
4	657	40.308	-105.644	1	wilsonia_pusilla	NA	NA	NA	NA	NA	parulidae	passeriformes	wilsonia	7.93722E+12	5	3.6	1	1	3687.16	0	19	40	9	8	-8952072.738	5044502.684	-0.590516239	0.047	Nearctic	1.004172206	59	17	0.529411765	0.322033898
4	658	44.15	-74.78	1	zonotrichia_albicollis	0.0  	0.0  	0.0  	45.4  	0  	emberizidae	passeriformes	zonotrichia	5.65156E+12	4	4.2	1	1	1766.18	1	241	1291	126	286	-6198181.976	5464951.457	-0.682418571	0.402597403	Nearctic	1.182516932	1532	412	0.305825243	0.157310705
5	659	0.617	-77.917	1	zonotrichia_capensis	NA	NA	NA	NA	NA	emberizidae	passeriformes	zonotrichia	1.27649E+13	4	4.3	1	1	998.369	1	12	11	6	4	-7324549.486	81332.44129	-0.975426399	0.133603239	Neotropical	0.115043916	23	10	0.6	0.52173913
5	660	0.35	-78.15	1	zonotrichia_capensis	NA	NA	NA	NA	NA	emberizidae	passeriformes	zonotrichia	NA	NA	NA	NA	NA	NA	1	10	14	7	4	-7346567.652	46137.0809	-0.986060246	0.13562753	Neotropical	0.130653769	24	11	0.636363636	0.416666667
4	661	37.933	-119.249	1	zonotrichia_leucophrys	0.0  	0.0  	0.0  	39.8  	0  	emberizidae	passeriformes	zonotrichia	7.34288E+12	4	4.3	1	1	2350.74	1	141	201	54	42	-10231395.79	4776763.8	-0.700943378	0.252270434	Nearctic	0.914592028	342	96	0.5625	0.412280702
4	662	43.203	-124.396	1	zonotrichia_leucophrys	NA	NA	NA	NA	NA	emberizidae	passeriformes	zonotrichia	NA	NA	NA	NA	NA	NA	1	58	106	20	32	-10369393.96	5362844.593	-0.369477272	0.002018163	Nearctic	0.793064296	164	52	0.384615385	0.353658537
2	663	-23.443	151.915	1	zosterops_lateralis	NA	NA	NA	NA	NA	zosteropidae	passeriformes	zosterops	2.71107E+12	3	3.5	1	2	610.568	1	0	122	0	53	13804787.62	-3038075.468	-0.374386028	0.483870968	Australian	0.149093747	122	53	0	0
